DAY,MAX_T,MIN_T,HUM,SMOKE
oc-19,29.823839415999053,21.545727428502115,81.85772515141812,26.10495865677851
oc-20,29.777522011244404,21.42381291229461,81.82435604397536,26.32409257410361
oc-21,29.730293702987986,21.298559846753896,81.79186677841366,26.520384192680893
oc-22,29.682154491229802,21.169968231879974,81.76025735473306,26.693833512510373
oc-23,29.633104375969847,21.038038067672836,81.72952777293354,26.844440533592028
oc-24,29.583143357208122,20.90276935413248,81.69967803301508,26.972205255925875
oc-25,29.532271434944633,20.764162091258918,81.6707081349777,27.07712767951191
oc-26,29.480488609179382,20.622216279052143,81.64261807882141,27.159207804350135
oc-27,29.427794879912362,20.476931917512154,81.6154078645462,27.21844563044054
oc-28,29.374190247143574,20.32830900663895,81.58907749215206,27.25484115778314
oc-29,29.319674710873016,20.176347546432535,81.56362696163902,27.268394386377928
